,ID,Grade,Term_GPA,Course,Name,Age,Attendance,Gender,Latino,Race,Professor,ZIP,LAT,LNG,id
232,2016000010,2.7,2.77,FIN 430,Corporate Finance,23,67.44%,2,Yes,0,Pete Boukouzis,94558,38.442011,-122.23832,79
233,2016000010,3.3,2.77,INT 350,"The American Experiment in Politics, Culture &amp; Religion",23,100%,2,Yes,0,David Williams,94558,38.442011,-122.23832,20
234,2016000010,4.0,2.77,Chapel,Chapel,23,100%,2,Yes,0,John Reimann,94558,38.442011,-122.23832,46
235,2016000011,4.0,4.0,HIS 100,Introduction to Historical Study,26,100%,3,No,1,David Williams,92501,33.99504,-117.37318400000001,20
236,2016000011,4.0,4.0,INT 300,Ethics,26,100%,3,No,1,Garrett Miller,92501,33.99504,-117.37318400000001,29
237,2016000011,4.0,4.0,MUS 205,Chorale,26,100%,3,No,1,Nazo Zakkak,92501,33.99504,-117.37318400000001,75
238,2016000011,4.0,4.0,THE 100,Orthodox Christianity,26,93.33%,3,No,1,Robert Fortuin,92501,33.99504,-117.37318400000001,83
239,2016000011,4.0,4.0,LIT 200,Intro to Literature &amp; Creative Writing,26,96.77%,3,No,1,Kathryn Belsey,92501,33.99504,-117.37318400000001,54
240,2016000011,4.0,4.0,MUS 300,Music Theory I,26,93.75%,3,No,1,Nazo Zakkak,92501,33.99504,-117.37318400000001,75
242,2016000011,2.7,3.63,HUM 305,Literature in History,26,100%,3,No,1,Gaelan Gilbert,92501,33.99504,-117.37318400000001,28
243,2016000011,0.0,3.63,THE 105,New Testament,26,100%,3,No,1,Josiah Trenham,92501,33.99504,-117.37318400000001,52
244,2016000011,3.7,3.63,INT 110,Critical Reasoning,26,96.55%,3,No,1,Garrett Miller,92501,33.99504,-117.37318400000001,29
245,2016000011,4.0,3.63,MUS 060,Piano Proficiency,26,100%,3,No,1,Nazo Zakkak,92501,33.99504,-117.37318400000001,75
246,2016000011,4.0,3.63,MUS 200,Intro to Music Listening and Performance,26,100%,3,No,1,Nazo Zakkak,92501,33.99504,-117.37318400000001,75
247,2016000011,4.0,3.63,MUS 305,Western Music History,26,100%,3,No,1,Nazo Zakkak,92501,33.99504,-117.37318400000001,75
249,2016000011,2.7,3.54,INT 350,"The American Experiment in Politics, Culture &amp; Religion",26,93.75%,3,No,1,Josiah Trenham,92501,33.99504,-117.37318400000001,52
250,2016000011,4.0,3.54,MUS 060,Piano Proficiency,26,0%,3,No,1,Nazo Zakkak,92501,33.99504,-117.37318400000001,75
251,2016000011,0.0,3.54,MUS 201,Orthodox Church Music,26,100%,3,No,1,Nazo Zakkak,92501,33.99504,-117.37318400000001,75
252,2016000011,4.0,3.54,MUS 310,Contemporary Composition,26,100%,3,No,1,Nazo Zakkak,92501,33.99504,-117.37318400000001,75
253,2016000011,4.0,3.54,MUS 315,World Music,26,100%,3,No,1,Nazo Zakkak,92501,33.99504,-117.37318400000001,75
254,2016000011,3.0,3.54,HUM 310,"Word, Image, Song",26,96.43%,3,No,1,Gaelan Gilbert,92501,33.99504,-117.37318400000001,28
256,2016000011,4.0,3.54,HUM 498,Capstone I: Research in Humanities,26,0%,3,No,1,Nazo Zakkak,92501,33.99504,-117.37318400000001,75
257,2016000011,3.0,3.2,HUM 400,Becoming Human,26,91.67%,3,No,1,Gaelan Gilbert,92501,33.99504,-117.37318400000001,28
258,2016000011,4.0,3.2,MUS 400,Special Topics,26,100%,3,No,1,Nancy Gilbert,92501,33.99504,-117.37318400000001,72
259,2016000011,2.3,3.2,MTH 100,College Algebra,26,96.67%,3,No,1,Kelly DeGrassie,92501,33.99504,-117.37318400000001,57
260,2016000011,4.0,3.2,ART 100,Intro to Studio Art &amp; Art History,26,95.24%,3,No,1,Jelena Gazivoda,92501,33.99504,-117.37318400000001,39
262,2016000011,2.7,3.2,HUM 499,Capstone Project II: Thesis Writing/Portfolio,26,0%,3,No,1,Nancy Gilbert,92501,33.99504,-117.37318400000001,72
263,2016000011,0.0,3.2,HUM 498,Capstone I: Research in Humanities,26,0%,3,No,1,Mark Harrison,92501,33.99504,-117.37318400000001,62
264,2016000012,2.3,2.41,FRS 100,Freshman Seminar,20,100%,2,No,1,Breann Williams,92056,33.201242,-117.29698400000001,12
265,2016000012,2.0,2.41,INT 100,Interdisciplinary Studies,20,97.06%,2,No,1,Gaelan Gilbert,92056,33.201242,-117.29698400000001,28
266,2016000012,1.0,2.41,MGT 100,Foundations of Business,20,100%,2,No,1,Nemanja Selezan,92056,33.201242,-117.29698400000001,76
268,2016000012,3.7,2.41,WRI 100,College Composition I,20,100%,2,No,1,Kathryn Belsey,92056,33.201242,-117.29698400000001,54
270,2016000012,2.7,2.41,ECO 115,Principles of Macroeconomics,20,96.67%,2,No,1,Radu Munteanu,92056,33.201242,-117.29698400000001,81
271,2016000012,2.7,2.66,ECO 110,Principles of Microeconomics,20,100%,2,No,1,Darijo Banjac,92056,33.201242,-117.29698400000001,17
272,2016000012,2.3,2.66,INT 110,Critical Reasoning,20,96.55%,2,No,1,Garrett Miller,92056,33.201242,-117.29698400000001,29
273,2016000012,1.3,2.66,MTH 105,Introduction to Statistics,20,94.44%,2,No,1,Christos Korgan,92056,33.201242,-117.29698400000001,15
274,2016000012,3.7,2.66,WRI 105,College Composition II,20,82.35%,2,No,1,Min Lee,92056,33.201242,-117.29698400000001,71
275,2016000012,3.3,2.66,HIS 200,Special Topics: Civil War and Reconstruction Era,20,100%,2,No,1,Breann Williams,92056,33.201242,-117.29698400000001,12
277,2016000012,2.0,2.67,ACC 220,Financial Accounting,20,100%,2,No,1,Darijo Banjac,92056,33.201242,-117.29698400000001,17
278,2016000012,3.0,2.67,INT 200,Classical Rhetoric,20,96.30%,2,No,1,Evan Getz,92056,33.201242,-117.29698400000001,25
279,2016000012,3.0,2.67,MGT 210,Quantitative Business Analysis,20,100%,2,No,1,Christos Korgan,92056,33.201242,-117.29698400000001,15
281,2016000012,2.7,3.02,ACC 230,Managerial Accounting,20,100%,2,No,1,Darijo Banjac,92056,33.201242,-117.29698400000001,17
282,2016000012,3.7,3.02,CHE 100,Natural World: Chemistry,20,93.10%,2,No,1,Mark Williams,92056,33.201242,-117.29698400000001,63
283,2016000012,3.3,3.02,INT 210,Western Civilization &amp; the Formation of Christendom,20,97.83%,2,No,1,David Williams,92056,33.201242,-117.29698400000001,20
284,2016000012,2.7,3.02,MGT 315,Organizational Behavior,20,100%,2,No,1,Thomas Smith,92056,33.201242,-117.29698400000001,89
285,2016000012,2.7,3.02,BUS 310,Leadership and Business Ethics,20,100%,2,No,1,John Dempsey,92056,33.201242,-117.29698400000001,44
287,2016000012,2.7,3.0,ASL 100,American Sign Language I,20,92.86%,2,No,1,Rebecca Coleman,92056,33.201242,-117.29698400000001,82
288,2016000012,2.7,3.0,BIO 100,Natural World: Biology,20,96.77%,2,No,1,Nick Szyndlar,92056,33.201242,-117.29698400000001,77
289,2016000012,3.0,3.0,BUS 305,Business Law,20,90%,2,No,1,Donald Armento,92056,33.201242,-117.29698400000001,23
290,2016000012,2.7,3.0,INT 300,Ethics,20,100%,2,No,1,Garrett Miller,92056,33.201242,-117.29698400000001,29
291,2016000012,4.0,3.0,MGT 320,HR and Talent Management,20,100%,2,No,1,Jim Getman,92056,33.201242,-117.29698400000001,41
292,2016000012,4.0,3.0,Chapel,Chapel,20,100%,2,No,1,John Reimann,92056,33.201242,-117.29698400000001,46
293,2016000012,0.0,0.0,ASL 105,American Sign Language II,20,100%,2,No,1,Rebecca Coleman,92056,33.201242,-117.29698400000001,82
294,2016000012,4.0,0.0,COM 105,Oral Communication,20,100%,2,No,1,Jim Getman,92056,33.201242,-117.29698400000001,41
295,2016000012,0.0,0.0,INT 310,Modern European Thought &amp; Culture,20,83.33%,2,No,1,Evan Getz,92056,33.201242,-117.29698400000001,25
296,2016000012,4.0,0.0,MGT 270,Management Information Systems,20,100%,2,No,1,Jim Getman,92056,33.201242,-117.29698400000001,41
297,2016000012,4.0,0.0,COM 315,Communication Theory,20,100%,2,No,1,Jim Getman,92056,33.201242,-117.29698400000001,41
298,2016000012,4.0,0.0,Chapel,Chapel,20,0%,2,No,1,John Reimann,92056,33.201242,-117.29698400000001,46
299,2016000013,4.0,3.55,BIO 105,Introductory Biology I and LAB,22,100%,3,No,1,Andrew Nosal,85142,33.19999,-111.63629399999999,6
301,2016000013,3.3,3.55,CHE 105,General Chemistry I and LAB,22,100%,3,No,1,Geoff Bray,85142,33.19999,-111.63629399999999,31
303,2016000013,3.0,3.55,PHY 105,Physics I and LAB,22,100%,3,No,1,Geoff Bray,85142,33.19999,-111.63629399999999,31
304,2016000013,3.7,3.66,BIO 110,Introductory Biology II and LAB,22,98.15%,3,No,1,Andrew Nosal,85142,33.19999,-111.63629399999999,6
305,2016000013,3.3,3.66,CHE 110,General Chemistry II and LAB,22,100%,3,No,1,Geoff Bray,85142,33.19999,-111.63629399999999,31
306,2016000013,4.0,3.66,MTH 210,Calculus II,22,100%,3,No,1,Michael Reedy,85142,33.19999,-111.63629399999999,67
307,2016000013,3.7,3.66,PHY 110,Physics II and LAB,22,100%,3,No,1,Geoff Bray,85142,33.19999,-111.63629399999999,31
308,2016000013,3.7,3.66,THE 105,New Testament,22,100%,3,No,1,Josiah Trenham,85142,33.19999,-111.63629399999999,52
310,2016000013,4.0,3.66,BIO 390,Journal Club and Scientific Writing,22,100%,3,No,1,Geoff Bray,85142,33.19999,-111.63629399999999,31
311,2016000013,3.7,3.93,CHE 300,Biochemistry I and LAB,22,100%,3,No,1,Kaitlin Fisher,85142,33.19999,-111.63629399999999,53
312,2016000013,4.0,3.93,INT 200,Classical Rhetoric,22,84%,3,No,1,Evan Getz,85142,33.19999,-111.63629399999999,25
313,2016000013,4.0,3.93,INT 300,Ethics,22,96.43%,3,No,1,Garrett Miller,85142,33.19999,-111.63629399999999,29
314,2016000013,4.0,3.93,THE 100,Orthodox Christianity,22,100%,3,No,1,Robert Fortuin,85142,33.19999,-111.63629399999999,83
316,2016000013,4.0,3.93,BIO 430,Neuroscience,22,100%,3,No,1,Frank Papatheofanis,85142,33.19999,-111.63629399999999,27
317,2016000013,4.0,3.84,BIO 225,Genetics and Genomes,22,88.37%,3,No,1,Natalia Volodina,85142,33.19999,-111.63629399999999,73
318,2016000013,4.0,3.84,CHE 301,Biochemistry II,22,100%,3,No,1,Mark Williams,85142,33.19999,-111.63629399999999,63
319,2016000013,3.3,3.84,CHE 220,Organic Chemistry II and LAB,22,0%,3,No,1,Geoff Bray,85142,33.19999,-111.63629399999999,31
320,2016000013,4.0,3.84,BIO 496,Senior Thesis (Non Honors),22,0%,3,No,1,Frank Papatheofanis,85142,33.19999,-111.63629399999999,27
321,2016000013,4.0,3.84,INT 310,Modern European Thought &amp; Culture,22,96.88%,3,No,1,Gaelan Gilbert,85142,33.19999,-111.63629399999999,28
322,2016000013,4.0,3.84,MTH 315,Biostatistics,22,93.33%,3,No,1,Evan Getz,85142,33.19999,-111.63629399999999,25
323,2016000013,3.3,3.77,BIO 425,Cell Biology,22,95.65%,3,No,1,Gor Sarkisyan,85142,33.19999,-111.63629399999999,33
324,2016000013,4.0,3.77,BIO 497,Senior Thesis II,22,0%,3,No,1,Frank Papatheofanis,85142,33.19999,-111.63629399999999,27
325,2016000013,4.0,3.77,Chapel,Chapel,22,100%,3,No,1,John Reimann,85142,33.19999,-111.63629399999999,46
326,2016000013,4.0,3.77,KIN 150,Intro to Athletic Training,22,90.70%,3,No,1,Josh Koeplin-Day,85142,33.19999,-111.63629399999999,51
328,2016000014,2.7,1.76,FRS 100,Freshman Seminar,21,100%,2,Yes,0,Breann Williams,92530,33.649528000000004,-117.376774,12
329,2016000014,1.3,1.76,INT 100,Interdisciplinary Studies,21,100%,2,Yes,0,Gaelan Gilbert,92530,33.649528000000004,-117.376774,28
331,2016000014,2.0,1.76,WRI 090,Intermediate Composition,21,100%,2,Yes,0,Kathryn Belsey,92530,33.649528000000004,-117.376774,54
332,2016000014,0.0,1.76,BIO 105,Introductory Biology I and LAB,21,94.44%,2,Yes,0,Andrew Nosal,92530,33.649528000000004,-117.376774,6
333,2016000014,0.0,1.76,CHE 105,General Chemistry I and LAB,21,100%,2,Yes,0,Geoff Bray,92530,33.649528000000004,-117.376774,31
335,2016000015,4.0,4.0,CHE 110,General Chemistry II and LAB,23,0%,2,No,1,Frank Papatheofanis,92067,33.020908,-117.19034599999999,27
336,2016000015,4.0,4.0,CHE 220,Organic Chemistry II and LAB,23,0%,2,No,1,Frank Papatheofanis,92067,33.020908,-117.19034599999999,27
337,2016000016,2.7,2.79,FRS 100,Freshman Seminar,21,100%,3,No,2,Breann Williams,80018,39.688002000000004,-104.68974,12
338,2016000016,3.3,2.79,HIS 100,Introduction to Historical Study,21,96.88%,3,No,2,David Williams,80018,39.688002000000004,-104.68974,20
339,2016000016,2.0,2.79,INT 100,Interdisciplinary Studies,21,91.18%,3,No,2,Gaelan Gilbert,80018,39.688002000000004,-104.68974,28
340,2016000016,3.7,2.79,THE 100,Orthodox Christianity,21,86.67%,3,No,2,Robert Fortuin,80018,39.688002000000004,-104.68974,83
343,2016000016,2.3,2.79,WRI 090,Intermediate Composition,21,92.59%,3,No,2,Kathryn Belsey,80018,39.688002000000004,-104.68974,54
344,2016000016,2.7,2.35,HIS 200,Special Topics: Civil War and Reconstruction Era,21,100%,3,No,2,Breann Williams,80018,39.688002000000004,-104.68974,12
345,2016000016,1.7,2.35,INT 110,Critical Reasoning,21,86.21%,3,No,2,Garrett Miller,80018,39.688002000000004,-104.68974,29
346,2016000016,2.3,2.35,MTH 100,College Algebra,21,100%,3,No,2,Michael Reedy,80018,39.688002000000004,-104.68974,67
347,2016000016,2.7,2.35,WRI 100,College Composition I,21,90.48%,3,No,2,Min Lee,80018,39.688002000000004,-104.68974,71
349,2016000016,1.3,2.22,INT 200,Classical Rhetoric,21,88.89%,3,No,2,Evan Getz,80018,39.688002000000004,-104.68974,25
350,2016000016,3.3,2.22,LIT 200,Intro to Literature &amp; Creative Writing,21,90%,3,No,2,Gaelan Gilbert,80018,39.688002000000004,-104.68974,28
351,2016000016,2.0,2.22,WRI 105,College Composition II,21,96%,3,No,2,Bethany Getz,80018,39.688002000000004,-104.68974,10
352,2016000016,1.3,2.22,ASL 100,American Sign Language I,21,95.83%,3,No,2,Rebecca Coleman,80018,39.688002000000004,-104.68974,82
353,2016000016,3.0,2.22,BUS 305,Business Law,21,84.62%,3,No,2,Marisa Poulos,80018,39.688002000000004,-104.68974,61
354,2016000016,2.7,2.22,COM 105,Oral Communication,21,96.77%,3,No,2,Jim Getman,80018,39.688002000000004,-104.68974,41
356,2016000016,2.7,2.28,ART 100,Intro to Studio Art &amp; Art History,21,80.95%,3,No,2,Jelena Gazivoda,80018,39.688002000000004,-104.68974,39
357,2016000016,2.7,2.28,MUS 200,Intro to Music Listening and Performance,21,100%,3,No,2,Nancy Gilbert,80018,39.688002000000004,-104.68974,72
358,2016000016,0.0,2.28,THE 105,New Testament,21,46.67%,3,No,2,Josiah Trenham,80018,39.688002000000004,-104.68974,52
359,2016000016,2.7,2.28,INT 210,Western Civilization &amp; the Formation of Christendom,21,97.83%,3,No,2,David Williams,80018,39.688002000000004,-104.68974,20
361,2016000016,3.3,2.28,POL 101,Introduction to Political Science,21,0%,3,No,2,Breann Williams,80018,39.688002000000004,-104.68974,12
362,2016000017,3.7,2.82,ECO 115,Principles of Macroeconomics,23,96.67%,3,No,1,Radu Munteanu,94534,38.244839,-122.135861,81
363,2016000017,2.7,2.82,MGT 100,Foundations of Business,23,100%,3,No,1,Nemanja Selezan,94534,38.244839,-122.135861,76
364,2016000017,2.7,2.82,BUS 310,Leadership and Business Ethics,23,94.12%,3,No,1,John Dempsey,94534,38.244839,-122.135861,44
365,2016000017,2.7,2.82,BIO 100,Natural World: Biology,23,95.83%,3,No,1,Andrew Nosal,94534,38.244839,-122.135861,6
366,2016000017,2.3,2.82,KIN 200,Introduction to Kinesiology,23,96.55%,3,No,1,Jessica Rodriguez,94534,38.244839,-122.135861,40
368,2016000017,2.7,2.38,ECO 110,Principles of Microeconomics,23,100%,3,No,1,Darijo Banjac,94534,38.244839,-122.135861,17
369,2016000017,2.0,2.38,INT 310,Modern European Thought &amp; Culture,23,100%,3,No,1,Gaelan Gilbert,94534,38.244839,-122.135861,28
370,2016000017,2.7,2.38,KIN 300,Applied Kinesiology,23,100%,3,No,1,Jessica Rodriguez,94534,38.244839,-122.135861,40
371,2016000017,1.3,2.38,MTH 105,Introduction to Statistics,23,100%,3,No,1,Christos Korgan,94534,38.244839,-122.135861,15
372,2016000017,2.3,2.38,ACC 230,Managerial Accounting,23,93.33%,3,No,1,Darijo Banjac,94534,38.244839,-122.135861,17
373,2016000017,3.3,2.38,KIN 150,Intro to Athletic Training,23,100%,3,No,1,Josh Koeplin-Day,94534,38.244839,-122.135861,51
375,2016000017,3.7,3.08,BUS 498,Advanced Reading in Business,23,100%,3,No,1,Thomas Smith,94534,38.244839,-122.135861,89
376,2016000017,3.3,3.08,KIN 100,Fundamentals of Nutrition,23,100%,3,No,1,Jessica Rodriguez,94534,38.244839,-122.135861,40
377,2016000017,3.3,3.08,KIN 350,Measurments and Evaluation in Kinesiology,23,92.86%,3,No,1,Josh Dexheimer,94534,38.244839,-122.135861,50
378,2016000017,4.0,3.08,MGT 210,Quantitative Business Analysis,23,100%,3,No,1,Christos Korgan,94534,38.244839,-122.135861,15
379,2016000017,1.7,3.08,MGT 270,Management Information Systems,23,0%,3,No,1,Goncalo Mendes,94534,38.244839,-122.135861,32
380,2016000017,2.3,3.08,MKT 320,Principles of Marketing,23,100%,3,No,1,Adriano Polonia,94534,38.244839,-122.135861,0
382,2016000017,3.3,3.23,BUS 499,Senior Capstone,23,100%,3,No,1,Thomas Smith,94534,38.244839,-122.135861,89
383,2016000017,3.7,3.23,INT 110,Critical Reasoning,23,81.82%,3,No,1,Garrett Miller,94534,38.244839,-122.135861,29
384,2016000017,2.7,3.23,MGT 480,Strategic Management,23,90.91%,3,No,1,Thomas Smith,94534,38.244839,-122.135861,89
385,2016000018,3.3,3.31,BIO 105,Introductory Biology I and LAB,24,100%,3,No,1,Andrew Nosal,91390,34.545587,-118.42009499999999,6
386,2016000018,4.0,3.31,INT 300,Ethics,24,100%,3,No,1,Garrett Miller,91390,34.545587,-118.42009499999999,29
387,2016000018,4.0,3.31,THE 100,Orthodox Christianity,24,93.33%,3,No,1,Robert Fortuin,91390,34.545587,-118.42009499999999,83
389,2016000018,2.3,3.31,SPA 100,Spanish I,24,100%,3,No,1,David Orozco,91390,34.545587,-118.42009499999999,19
390,2016000018,2.3,2.6,BIO 110,Introductory Biology II and LAB,24,94.44%,3,No,1,Andrew Nosal,91390,34.545587,-118.42009499999999,6
391,2016000018,3.3,2.6,KIN 300,Applied Kinesiology,24,89.66%,3,No,1,Jessica Rodriguez,91390,34.545587,-118.42009499999999,40
392,2016000018,2.3,2.6,SPA 105,Spanish II,24,94.44%,3,No,1,David Orozco,91390,34.545587,-118.42009499999999,19
393,2016000018,3.0,2.6,THE 105,New Testament,24,100%,3,No,1,Josiah Trenham,91390,34.545587,-118.42009499999999,52
394,2016000018,2.3,2.6,INT 310,Modern European Thought &amp; Culture,24,87.50%,3,No,1,Gaelan Gilbert,91390,34.545587,-118.42009499999999,28
396,2016000018,3.3,3.16,KIN 325,Motor Control &amp; Learning,24,96.30%,3,No,1,Jessica Rodriguez,91390,34.545587,-118.42009499999999,40
397,2016000018,3.3,3.16,KIN 340,Principles of Health Promotion,24,92.59%,3,No,1,Josh Dexheimer,91390,34.545587,-118.42009499999999,50
398,2016000018,3.3,3.16,CHE 105,General Chemistry I and LAB,24,75%,3,No,1,Geoff Bray,91390,34.545587,-118.42009499999999,31
399,2016000018,2.7,3.16,KIN 350,Measurments and Evaluation in Kinesiology,24,85.71%,3,No,1,Josh Dexheimer,91390,34.545587,-118.42009499999999,50
401,2016000018,2.7,3.17,CHE 110,General Chemistry II and LAB,24,0%,3,No,1,Geoff Bray,91390,34.545587,-118.42009499999999,31
402,2016000018,3.0,3.17,KIN 315,Nutrition for Health &amp; Exercise Performance,24,93.02%,3,No,1,Nick Szyndlar,91390,34.545587,-118.42009499999999,77
403,2016000018,3.0,3.17,KIN 370,Health and Fitness Across the Lifespan,24,88.64%,3,No,1,Jessica Rodriguez,91390,34.545587,-118.42009499999999,40
404,2016000018,4.0,3.17,KIN 380,Socio-Phychological Aspects of Sport &amp; Physical Activity,24,92%,3,No,1,Jessica Rodriguez,91390,34.545587,-118.42009499999999,40
405,2016000018,3.3,3.17,KIN 490,Research Methods I,24,91.67%,3,No,1,Jessica Rodriguez,91390,34.545587,-118.42009499999999,40
407,2016000018,4.0,3.48,KIN 460,Internship,24,0%,3,No,1,Jessica Rodriguez,91390,34.545587,-118.42009499999999,40
408,2016000018,4.0,3.48,KIN 499,Senior Thesis,24,100%,3,No,1,Jessica Rodriguez,91390,34.545587,-118.42009499999999,40
409,2016000018,4.0,3.48,Chapel,Chapel,24,96.97%,3,No,1,John Reimann,91390,34.545587,-118.42009499999999,46
410,2016000018,3.3,3.48,WRI 105,College Composition II,24,100%,3,No,1,Bethany Getz,91390,34.545587,-118.42009499999999,10
411,2016000020,3.3,2.73,FRS 100,Freshman Seminar,20,100%,3,No,1,Breann Williams,92128,32.999818,-117.071808,12
412,2016000020,1.7,2.73,INT 100,Interdisciplinary Studies,20,100%,3,No,1,Gaelan Gilbert,92128,32.999818,-117.071808,28
414,2016000020,1.7,2.73,BIO 105,Introductory Biology I and LAB,20,100%,3,No,1,Andrew Nosal,92128,32.999818,-117.071808,6
415,2016000020,2.7,2.73,CHE 105,General Chemistry I and LAB,20,100%,3,No,1,Geoff Bray,92128,32.999818,-117.071808,31
417,2016000020,4.0,2.73,WRI 100,College Composition I,20,100%,3,No,1,Kathryn Belsey,92128,32.999818,-117.071808,54
418,2016000020,1.3,2.22,BIO 110,Introductory Biology II and LAB,20,98.15%,3,No,1,Andrew Nosal,92128,32.999818,-117.071808,6
419,2016000020,1.0,2.22,CHE 110,General Chemistry II and LAB,20,100%,3,No,1,Geoff Bray,92128,32.999818,-117.071808,31
420,2016000020,3.3,2.22,INT 110,Critical Reasoning,20,96.88%,3,No,1,Garrett Miller,92128,32.999818,-117.071808,29
421,2016000020,4.0,2.22,WRI 105,College Composition II,20,94.12%,3,No,1,Min Lee,92128,32.999818,-117.071808,71
423,2016000020,4.0,2.22,BIO 390,Journal Club and Scientific Writing,20,100%,3,No,1,Geoff Bray,92128,32.999818,-117.071808,31
424,2016000020,3.0,2.6,BIO 305,Human Physiology &amp; Anatomy I,20,85.71%,3,No,1,Natalia Volodina,92128,32.999818,-117.071808,73
425,2016000020,1.7,2.6,CHE 215,Organic Chemistry I and LAB,20,100%,3,No,1,Geoff Bray,92128,32.999818,-117.071808,31
426,2016000020,4.0,2.6,MTH 110,Calculus I,20,95.65%,3,No,1,Michael Reedy,92128,32.999818,-117.071808,67
427,2016000020,2.0,2.6,INT 300,Ethics,20,89.29%,3,No,1,Garrett Miller,92128,32.999818,-117.071808,29
428,2016000020,4.0,3.62,BIO 225,Genetics and Genomes,20,93.02%,3,No,1,Natalia Volodina,92128,32.999818,-117.071808,73
429,2016000020,3.7,3.62,BIO 310,Human Physiology and Anatomy II,20,82.14%,3,No,1,Natalia Volodina,92128,32.999818,-117.071808,73
430,2016000020,2.7,3.62,CHE 220,Organic Chemistry II and LAB,20,0%,3,No,1,Geoff Bray,92128,32.999818,-117.071808,31
431,2016000020,4.0,3.62,INT 210,Western Civilization &amp; the Formation of Christendom,20,97.83%,3,No,1,David Williams,92128,32.999818,-117.071808,20
