ID,LtrGrade,Department,Grade,Term_GPA,Course,Name,Age,Attendance,Gender,Latino,Race,ZIP,LAT,LNG,ProfID
2016000018,B+,Natural Sciences,88.83,3.16,CHE 105,General Chemistry I and LAB,24,75.0,3,1,1,91390,34.545587,-118.420095,31
2016000018,B-,Kinesiology,82.3,3.16,KIN 350,Measurments and Evaluation in Kinesiology,24,85.71,3,1,1,91390,34.545587,-118.420095,50
2016000018,B,Kinesiology,85.0,3.17,KIN 315,Nutrition for Health &amp; Exercise Performance,24,93.02,3,1,1,91390,34.545587,-118.420095,77
2016000018,B,Kinesiology,84.0,3.17,KIN 370,Health and Fitness Across the Lifespan,24,88.64,3,1,1,91390,34.545587,-118.420095,40
2016000018,A,Kinesiology,95.0,3.17,KIN 380,Socio-Phychological Aspects of Sport &amp; Physical Activity,24,92.0,3,1,1,91390,34.545587,-118.420095,40
2016000018,B+,Kinesiology,89.0,3.17,KIN 490,Research Methods I,24,91.67,3,1,1,91390,34.545587,-118.420095,40
2016000018,A,Kinesiology,93.67,3.48,KIN 499,Senior Thesis,24,100.0,3,1,1,91390,34.545587,-118.420095,40
2016000018,B+,General Education,88.16,3.48,WRI 105,College Composition II,24,100.0,3,1,1,91390,34.545587,-118.420095,10
2016000020,B+,Other,88.0,2.73,FRS 100,Freshman Seminar,20,100.0,3,1,1,92128,32.999818,-117.071808,12
2016000020,C-,Integrated Core,72.4,2.73,INT 100,Interdisciplinary Studies,20,100.0,3,1,1,92128,32.999818,-117.071808,28
2016000020,C-,Natural Sciences,70.48,2.73,BIO 105,Introductory Biology I and LAB,20,100.0,3,1,1,92128,32.999818,-117.071808,6
2016000020,B-,Natural Sciences,80.0,2.73,CHE 105,General Chemistry I and LAB,20,100.0,3,1,1,92128,32.999818,-117.071808,31
2016000020,A,General Education,93.9,2.73,WRI 100,College Composition I,20,100.0,3,1,1,92128,32.999818,-117.071808,54
2016000020,D+,Natural Sciences,68.88,2.22,BIO 110,Introductory Biology II and LAB,20,98.15,3,1,1,92128,32.999818,-117.071808,6
2016000020,D,Natural Sciences,64.5,2.22,CHE 110,General Chemistry II and LAB,20,100.0,3,1,1,92128,32.999818,-117.071808,31
2016000020,B+,Integrated Core,86.17,2.22,INT 110,Critical Reasoning,20,96.88,3,1,1,92128,32.999818,-117.071808,29
2016000020,A,General Education,128.17,2.22,WRI 105,College Composition II,20,94.12,3,1,1,92128,32.999818,-117.071808,71
2016000020,P+,Natural Sciences,100.0,2.22,BIO 390,Journal Club and Scientific Writing,20,100.0,3,1,1,92128,32.999818,-117.071808,31
2016000020,B,Natural Sciences,83.43,2.6,BIO 305,Human Physiology &amp; Anatomy I,20,85.71,3,1,1,92128,32.999818,-117.071808,73
2016000020,C-,Natural Sciences,71.5,2.6,CHE 215,Organic Chemistry I and LAB,20,100.0,3,1,1,92128,32.999818,-117.071808,31
2016000020,A,Natural Sciences,96.5,2.6,MTH 110,Calculus I,20,95.65,3,1,1,92128,32.999818,-117.071808,67
2016000020,C,Integrated Core,74.2,2.6,INT 300,Ethics,20,89.29,3,1,1,92128,32.999818,-117.071808,29
2016000020,A,Natural Sciences,98.0,3.62,BIO 225,Genetics and Genomes,20,93.02,3,1,1,92128,32.999818,-117.071808,73
2016000020,A-,Natural Sciences,90.0,3.62,BIO 310,Human Physiology and Anatomy II,20,82.14,3,1,1,92128,32.999818,-117.071808,73
2016000020,A,Integrated Core,101.92,3.62,INT 210,Western Civilization &amp; the Formation of Christendom,20,97.83,3,1,1,92128,32.999818,-117.071808,20
2016000020,A,Natural Sciences,97.0,3.62,MTH 210,Calculus II,20,85.19,3,1,1,92128,32.999818,-117.071808,25
2016000020,C-,General Education,71.5,3.06,SPA 100,Spanish I,20,96.88,3,1,1,92128,32.999818,-117.071808,19
2016000020,A,General Education,96.88,3.06,COM 105,Oral Communication,20,98.0,3,1,1,92128,32.999818,-117.071808,41
2016000020,A,Integrated Core,99.4,3.06,INT 200,Classical Rhetoric,20,83.33,3,1,1,92128,32.999818,-117.071808,25
2016000020,B,Natural Sciences,85.65,3.06,PHY 105,Physics I and LAB,20,86.49,3,1,1,92128,32.999818,-117.071808,57
2016000021,B,Other,83.0,2.71,FRS 100,Freshman Seminar,20,100.0,3,1,5,94531,37.96576500000001,-121.775818,12
2016000021,A,General Education,94.9,2.71,WRI 090,Intermediate Composition,20,92.59,3,1,5,94531,37.96576500000001,-121.775818,54
2016000021,C+,Natural Sciences,79.0,2.71,BIO 105,Introductory Biology I and LAB,20,97.92,3,1,5,94531,37.96576500000001,-121.775818,6
2016000021,0,Natural Sciences,0.0,2.71,CHE 105,General Chemistry I and LAB,20,90.0,3,1,5,94531,37.96576500000001,-121.775818,31
2016000021,C+,Integrated Core,78.0,2.71,INT 100,Interdisciplinary Studies,20,91.18,3,1,5,94531,37.96576500000001,-121.775818,28
2016000021,C+,Natural Sciences,76.74,2.95,BIO 110,Introductory Biology II and LAB,20,96.3,3,1,5,94531,37.96576500000001,-121.775818,6
2016000021,A-,Integrated Core,90.01,2.95,INT 110,Critical Reasoning,20,87.5,3,1,5,94531,37.96576500000001,-121.775818,29
2016000021,B-,General Education,80.0,2.95,MTH 100,College Algebra,20,100.0,3,1,5,94531,37.96576500000001,-121.775818,67
2016000021,B+,General Education,88.06,2.95,WRI 100,College Composition I,20,85.71,3,1,5,94531,37.96576500000001,-121.775818,71
2016000021,B+,Integrated Core,89.13,2.93,INT 200,Classical Rhetoric,20,84.0,3,1,5,94531,37.96576500000001,-121.775818,25
2016000021,B,Kinesiology,83.5,2.93,KIN 150,Intro to Athletic Training,20,93.1,3,1,5,94531,37.96576500000001,-121.775818,51
2016000021,B-,Kinesiology,81.64,2.93,KIN 200,Introduction to Kinesiology,20,84.62,3,1,5,94531,37.96576500000001,-121.775818,40
2016000021,B-,General Education,80.25,2.93,WRI 105,College Composition II,20,88.0,3,1,5,94531,37.96576500000001,-121.775818,10
2016000021,B-,Kinesiology,82.0,2.28,KIN 100,Fundamentals of Nutrition,20,95.24,3,1,5,94531,37.96576500000001,-121.775818,40
2016000021,B,Kinesiology,85.0,2.28,KIN 360,Health Concepts &amp; Disease Prevention,20,90.0,3,1,5,94531,37.96576500000001,-121.775818,40
2016000021,C-,General Education,70.12,2.28,MTH 105,Introduction to Statistics,20,97.06,3,1,5,94531,37.96576500000001,-121.775818,15
2016000021,D-,General Education,60.0,2.28,THE 105,New Testament,20,80.0,3,1,5,94531,37.96576500000001,-121.775818,52
2016000021,B+,Integrated Core,88.18,2.28,INT 210,Western Civilization &amp; the Formation of Christendom,20,100.0,3,1,5,94531,37.96576500000001,-121.775818,20
2016000023,A-,Other,91.5,1.9,FRS 100,Freshman Seminar,20,100.0,2,1,2,92064,32.983606,-117.019035,12
2016000023,C+,Integrated Core,77.0,1.9,INT 100,Interdisciplinary Studies,20,100.0,2,1,2,92064,32.983606,-117.019035,28
2016000023,A-,General Education,90.52,1.9,WRI 100,College Composition I,20,96.15,2,1,2,92064,32.983606,-117.019035,54
2016000023,C-,Natural Sciences,70.0,1.9,BIO 105,Introductory Biology I and LAB,20,100.0,2,1,2,92064,32.983606,-117.019035,6
2016000023,F,Natural Sciences,54.0,1.9,CHE 105,General Chemistry I and LAB,20,100.0,2,1,2,92064,32.983606,-117.019035,31
2016000023,B+,Arts and Humanities,88.0,3.6,ART 100,Intro to Studio Art &amp; Art History,20,100.0,2,1,2,92064,32.983606,-117.019035,39
2016000023,A-,Integrated Core,90.1,3.6,INT 110,Critical Reasoning,20,100.0,2,1,2,92064,32.983606,-117.019035,29
2016000023,A,General Education,95.0,3.6,MTH 100,College Algebra,20,100.0,2,1,2,92064,32.983606,-117.019035,67
2016000023,A-,General Education,92.78,3.6,WRI 105,College Composition II,20,88.24,2,1,2,92064,32.983606,-117.019035,71
2016000023,B+,Arts and Humanities,88.22,3.6,HIS 200,Special Topics: Civil War and Reconstruction Era,20,100.0,2,1,2,92064,32.983606,-117.019035,12
2016000023,B,Business Management,85.16,2.92,ECO 115,Principles of Macroeconomics,20,96.88,2,1,2,92064,32.983606,-117.019035,89
2016000023,B+,Integrated Core,86.23,2.92,INT 200,Classical Rhetoric,20,100.0,2,1,2,92064,32.983606,-117.019035,25
2016000023,B+,Business Management,89.05,2.92,MGT 100,Foundations of Management,20,100.0,2,1,2,92064,32.983606,-117.019035,4
2016000023,B+,General Education,89.79,2.92,THE 100,Orthodox Christianity,20,100.0,2,1,2,92064,32.983606,-117.019035,83
2016000023,C-,Business Management,72.63,2.92,MGT 210,Quantitative Business Analysis,20,96.67,2,1,2,92064,32.983606,-117.019035,15
2016000023,A-,General Education,90.0,2.92,CHE 100,Natural World: Chemistry,20,100.0,2,1,2,92064,32.983606,-117.019035,63
2016000023,B,Business Management,84.0,2.92,ECO 110,Microeconomics,20,100.0,2,1,2,92064,32.983606,-117.019035,76
2016000023,B+,Integrated Core,87.12,2.92,INT 210,Western Civilization &amp; the Formation of Christendom,20,97.83,2,1,2,92064,32.983606,-117.019035,20
2016000023,B+,Business Management,86.0,2.92,MGT 315,Organizational Behavior,20,100.0,2,1,2,92064,32.983606,-117.019035,89
2016000023,B-,Business Management,80.41,2.64,ACC 220,Financial Accounting,20,100.0,2,1,2,92064,32.983606,-117.019035,79
2016000023,B-,Business Management,81.33,2.64,BUS 305,Business Law,20,80.0,2,1,2,92064,32.983606,-117.019035,23
2016000023,B+,Business Management,86.06,2.64,MKT 260,Principles of Marketing,20,100.0,2,1,2,92064,32.983606,-117.019035,22
2016000023,A,General Education,96.38,2.64,COM 105,Oral Communication,20,98.0,2,1,2,92064,32.983606,-117.019035,41
2016000023,D-,General Education,62.17,2.64,SPA 100,Spanish I,20,96.88,2,1,2,92064,32.983606,-117.019035,19
2016000026,B+,Other,89.0,1.31,FRS 100,Freshman Seminar,20,100.0,3,1,2,78009,29.357251,-98.886655,12
2016000026,D,Natural Sciences,65.0,1.31,BIO 105,Introductory Biology I and LAB,20,100.0,3,1,2,78009,29.357251,-98.886655,6
2016000026,0,Natural Sciences,0.0,1.31,CHE 105,General Chemistry I and LAB,20,100.0,3,1,2,78009,29.357251,-98.886655,31
2016000026,C-,Integrated Core,71.2,1.31,INT 100,Interdisciplinary Studies,20,94.12,3,1,2,78009,29.357251,-98.886655,28
2016000026,C,General Education,74.7,1.31,WRI 090,Intermediate Composition,20,92.59,3,1,2,78009,29.357251,-98.886655,54
2016000026,A-,Arts and Humanities,91.11,3.28,ART 100,Intro to Studio Art &amp; Art History,20,90.91,3,1,2,78009,29.357251,-98.886655,39
2016000026,B-,Arts and Humanities,80.1,3.28,HIS 200,Special Topics: Civil War and Reconstruction Era,20,100.0,3,1,2,78009,29.357251,-98.886655,12
2016000026,0,General Education,0.0,3.28,THE 105,New Testament,20,100.0,3,1,2,78009,29.357251,-98.886655,52
2016000026,A,General Education,107.2,3.28,WRI 100,College Composition I,20,85.71,3,1,2,78009,29.357251,-98.886655,71
2016000026,B-,Integrated Core,81.23,3.28,INT 110,Critical Reasoning,20,96.55,3,1,2,78009,29.357251,-98.886655,29
2016000027,A-,Natural Sciences,91.0,3.56,BIO 105,Introductory Biology I and LAB,22,100.0,3,1,1,92596,33.665848,-117.04966,6
2016000027,B+,Natural Sciences,88.0,3.56,CHE 105,General Chemistry I and LAB,22,96.97,3,1,1,92596,33.665848,-117.04966,31
2016000027,B+,Integrated Core,88.0,3.56,INT 200,Classical Rhetoric,22,100.0,3,1,1,92596,33.665848,-117.04966,28
2016000027,A,General Education,94.25,3.56,THE 100,Orthodox Christianity,22,86.67,3,1,1,92596,33.665848,-117.04966,83
2016000027,B,Natural Sciences,84.34,3.01,BIO 110,Introductory Biology II and LAB,22,96.3,3,1,1,92596,33.665848,-117.04966,6
2016000027,A-,Natural Sciences,90.0,3.01,BIO 310,Human Physiology and Anatomy II,22,97.22,3,1,1,92596,33.665848,-117.04966,6
2016000027,C+,Natural Sciences,78.0,3.01,CHE 110,General Chemistry II and LAB,22,100.0,3,1,1,92596,33.665848,-117.04966,31
2016000027,C+,General Education,77.1,3.01,MTH 105,Introduction to Statistics,22,100.0,3,1,1,92596,33.665848,-117.04966,15
2016000027,A,General Education,117.06,3.01,WRI 105,College Composition II,22,88.24,3,1,1,92596,33.665848,-117.04966,71
2016000027,P+,Natural Sciences,100.0,3.01,BIO 390,Journal Club and Scientific Writing,22,100.0,3,1,1,92596,33.665848,-117.04966,31
2016000027,B-,Natural Sciences,82.09,3.52,CHE 300,Biochemistry I and LAB,22,97.67,3,1,1,92596,33.665848,-117.04966,53
2016000027,A-,Natural Sciences,91.5,3.52,MTH 110,Calculus I,22,95.65,3,1,1,92596,33.665848,-117.04966,67
2016000027,A-,Integrated Core,91.22,3.52,INT 300,Ethics,22,92.86,3,1,1,92596,33.665848,-117.04966,29
2016000027,A-,General Education,91.86,3.52,ASL 100,American Sign Language I,22,100.0,3,1,1,92596,33.665848,-117.04966,82
2016000027,A,Natural Sciences,95.9,3.52,BIO 430,Neuroscience,22,80.0,3,1,1,92596,33.665848,-117.04966,27
2016000027,B+,General Education,88.0,3.53,ASL 105,American Sign Language II,22,86.67,3,1,1,92596,33.665848,-117.04966,82
2016000027,A-,Natural Sciences,90.0,3.53,BIO 225,Genetics and Genomes,22,86.05,3,1,1,92596,33.665848,-117.04966,73
2016000027,B,Natural Sciences,84.0,3.53,CHE 301,Biochemistry II,22,96.43,3,1,1,92596,33.665848,-117.04966,63
2016000027,A-,Integrated Core,92.12,3.53,INT 310,Modern European Thought &amp; Culture,22,96.88,3,1,1,92596,33.665848,-117.04966,28
2016000027,A,Natural Sciences,95.0,3.53,MTH 315,Biostatistics,22,87.5,3,1,1,92596,33.665848,-117.04966,25
2016000027,B-,Natural Sciences,80.29,3.56,BIO 425,Cell Biology,22,82.61,3,1,1,92596,33.665848,-117.04966,33
2016000027,A-,Integrated Core,92.39,3.56,INT 350,"The American Experiment in Politics, Culture &amp; Religion",22,100.0,3,1,1,92596,33.665848,-117.04966,20
2016000027,A,Psychology,134.07,3.56,PSY 150,Introduction to Psychology,22,73.33,3,1,1,92596,33.665848,-117.04966,70
2016000028,B,Integrated Core,84.0,2.92,INT 300,Ethics,26,92.68,3,1,1,91901,32.808563,-116.710076,29
2016000028,B,Kinesiology,83.36,2.92,KIN 200,Introduction to Kinesiology,26,89.66,3,1,1,91901,32.808563,-116.710076,40
2016000028,A,General Education,94.0,2.92,THE 100,Orthodox Christianity,26,86.67,3,1,1,91901,32.808563,-116.710076,83
2016000028,C,Natural Sciences,74.5,2.92,PHY 105,Physics I and LAB,26,100.0,3,1,1,91901,32.808563,-116.710076,31
2016000028,B,Natural Sciences,84.68,3.3,BIO 110,Introductory Biology II and LAB,26,98.15,3,1,1,91901,32.808563,-116.710076,6
2016000028,B+,Kinesiology,87.43,3.3,KIN 300,Applied Kinesiology,26,100.0,3,1,1,91901,32.808563,-116.710076,40
2016000028,A-,Kinesiology,91.27,3.3,KIN 315,Nutrition for Health &amp; Exercise Performance,26,100.0,3,1,1,91901,32.808563,-116.710076,40
2016000028,B+,General Education,87.0,3.3,THE 105,New Testament,26,100.0,3,1,1,91901,32.808563,-116.710076,52
2016000028,B+,Integrated Core,88.0,3.3,INT 310,Modern European Thought &amp; Culture,26,100.0,3,1,1,91901,32.808563,-116.710076,28
2016000028,B+,Kinesiology,87.0,3.33,KIN 325,Motor Control &amp; Learning,26,88.89,3,1,1,91901,32.808563,-116.710076,40
2016000028,A-,Kinesiology,90.82,3.33,KIN 350,Measurments and Evaluation in Kinesiology,26,92.86,3,1,1,91901,32.808563,-116.710076,50
2016000028,P+,Kinesiology,95.0,3.33,KIN 460,Internship,26,100.0,3,1,1,91901,32.808563,-116.710076,40
2016000028,C+,Natural Sciences,76.33,3.33,CHE 105,General Chemistry I and LAB,26,75.0,3,1,1,91901,32.808563,-116.710076,31
2016000028,A-,Kinesiology,90.91,3.33,KIN 490,Research Methods I,26,100.0,3,1,1,91901,32.808563,-116.710076,40
2016000028,A-,Natural Sciences,90.29,3.12,BIO 310,Human Physiology and Anatomy II,26,92.86,3,1,1,91901,32.808563,-116.710076,73
2016000028,B,Kinesiology,84.0,3.12,KIN 240,Exercise Physiology and LAB,26,97.3,3,1,1,91901,32.808563,-116.710076,50
2016000028,B+,Kinesiology,87.0,3.12,KIN 370,Health and Fitness Across the Lifespan,26,84.09,3,1,1,91901,32.808563,-116.710076,40
2016000028,B+,Kinesiology,89.0,3.12,KIN 380,Socio-Phychological Aspects of Sport &amp; Physical Activity,26,92.0,3,1,1,91901,32.808563,-116.710076,40
2016000028,A,Kinesiology,93.33,3.12,KIN 499,Senior Thesis,26,71.43,3,1,1,91901,32.808563,-116.710076,40
2016000029,A-,Other,91.0,2.9,FRS 100,Freshman Seminar,21,93.75,2,1,1,93422,35.463544,-120.692911,12
2016000029,B+,Integrated Core,89.0,2.9,INT 100,Interdisciplinary Studies,21,91.18,2,1,1,93422,35.463544,-120.692911,28
2016000029,B+,General Education,87.86,2.9,WRI 100,College Composition I,21,88.46,2,1,1,93422,35.463544,-120.692911,54
2016000029,A,General Education,97.0,2.9,THE 100,Orthodox Christianity,21,93.33,2,1,1,93422,35.463544,-120.692911,83
2016000029,A,Arts and Humanities,100.0,2.9,MUS 205,Chorale,21,100.0,2,1,1,93422,35.463544,-120.692911,75
2016000029,A-,Arts and Humanities,91.75,2.78,ART 100,Intro to Studio Art &amp; Art History,21,81.82,2,1,1,93422,35.463544,-120.692911,39
2016000029,C-,Integrated Core,70.57,2.78,INT 110,Critical Reasoning,21,71.88,2,1,1,93422,35.463544,-120.692911,29
2016000029,C,Arts and Humanities,75.44,2.78,LIT 201,Special Topics: The Works of JRR Tolkien,21,86.67,2,1,1,93422,35.463544,-120.692911,28
2016000029,A,Arts and Humanities,100.0,2.78,MUS 205,Chorale,21,97.22,2,1,1,93422,35.463544,-120.692911,75
2016000029,C-,General Education,70.0,2.78,THE 105,New Testament,21,85.71,2,1,1,93422,35.463544,-120.692911,52
2016000029,A,General Education,119.0,2.78,WRI 105,College Composition II,21,76.47,2,1,1,93422,35.463544,-120.692911,71
2016000029,A,Arts and Humanities,105.77,3.83,HIS 100,Introduction to Historical Study,21,100.0,2,1,1,93422,35.463544,-120.692911,20
2016000029,B+,Integrated Core,86.74,3.83,INT 200,Classical Rhetoric,21,72.0,2,1,1,93422,35.463544,-120.692911,25
2016000029,A,Arts and Humanities,94.19,3.83,LIT 200,Intro to Literature &amp; Creative Writing,21,90.0,2,1,1,93422,35.463544,-120.692911,28
2016000029,0,General Education,0.0,3.83,MTH 090,Intermediate Algebra,21,62.5,2,1,1,93422,35.463544,-120.692911,57
2016000029,A,Arts and Humanities,93.04,3.83,MUS 201,Orthodox Church Music,21,100.0,2,1,1,93422,35.463544,-120.692911,75
2016000029,A-,Arts and Humanities,92.6,3.74,HIS 305,Special Topics in Western History to 1700,21,86.05,2,1,1,93422,35.463544,-120.692911,20
2016000029,A,Arts and Humanities,95.04,3.74,HIS 310,Non-Western History &amp; Geography to 1900,21,89.13,2,1,1,93422,35.463544,-120.692911,20
2016000029,B+,Integrated Core,88.36,3.74,INT 210,Western Civilization &amp; the Formation of Christendom,21,93.1,2,1,1,93422,35.463544,-120.692911,20
2016000029,A,Arts and Humanities,95.24,3.74,MUS 200,Intro to Music Listening and Performance,21,100.0,2,1,1,93422,35.463544,-120.692911,72
2016000029,A-,Integrated Core,90.18,3.74,INT 310,Modern European Thought &amp; Culture,21,93.75,2,1,1,93422,35.463544,-120.692911,28
2016000029,A-,General Education,92.43,3.67,COM 105,Oral Communication,21,80.0,2,1,1,93422,35.463544,-120.692911,41
2016000029,A,Arts and Humanities,94.1,3.67,HIS 300,Historians &amp; Historiography: Ancient &amp; Modern,21,92.59,2,1,1,93422,35.463544,-120.692911,20
2016000029,B+,Integrated Core,88.42,3.67,INT 300,Ethics,21,72.5,2,1,1,93422,35.463544,-120.692911,29
2016000029,D+,Psychology,66.67,3.67,PSY 150,Introduction to Psychology,21,63.33,2,1,1,93422,35.463544,-120.692911,70
2016000031,C,Natural Sciences,75.0,2.58,BIO 305,Human Physiology &amp; Anatomy I,22,97.83,3,1,2,85296,33.332328000000004,-111.749802,6
2016000031,C+,Integrated Core,79.0,2.58,INT 200,Classical Rhetoric,22,94.12,3,1,2,85296,33.332328000000004,-111.749802,28
2016000031,B-,Kinesiology,80.2,2.58,KIN 100,Fundamentals of Nutrition,22,90.0,3,1,2,85296,33.332328000000004,-111.749802,40
2016000031,A-,General Education,91.09,2.58,THE 100,Orthodox Christianity,22,86.67,3,1,2,85296,33.332328000000004,-111.749802,83
2016000031,C+,General Education,79.38,2.58,SPA 100,Spanish I,22,90.63,3,1,2,85296,33.332328000000004,-111.749802,19
2016000031,C-,Natural Sciences,72.4,2.44,CHE 110,General Chemistry II and LAB,22,100.0,3,1,2,85296,33.332328000000004,-111.749802,31
2016000031,B,Integrated Core,83.05,2.44,INT 210,Western Civilization &amp; the Formation of Christendom,22,84.38,3,1,2,85296,33.332328000000004,-111.749802,20
2016000031,B,Kinesiology,83.57,2.44,KIN 300,Applied Kinesiology,22,86.21,3,1,2,85296,33.332328000000004,-111.749802,40
2016000031,C+,Natural Sciences,78.02,2.44,BIO 310,Human Physiology and Anatomy II,22,97.22,3,1,2,85296,33.332328000000004,-111.749802,6
2016000031,B+,Kinesiology,87.0,3.33,KIN 315,Nutrition for Health &amp; Exercise Performance,22,100.0,3,1,2,85296,33.332328000000004,-111.749802,77
2016000031,A-,Kinesiology,91.38,3.33,KIN 325,Motor Control &amp; Learning,22,96.3,3,1,2,85296,33.332328000000004,-111.749802,40
2016000031,B+,Integrated Core,86.12,3.33,INT 300,Ethics,22,85.71,3,1,2,85296,33.332328000000004,-111.749802,29
